member_id,level_id,is_special_level,city,province,country,sex,reg_origin,reg_sub_origin,up_origin,operator_type,kpoint,goods_sn,area_id,guide_weight,guide_color,mer_id,store_code,type,cash_type,member_cash_type,card_type,cate_id,effect_type,buy_limit_type,is_shipping,shipping_express,shipping_store,return_time,services,is_on_sale,whole_is_on_sale,is_recommend,min_price,max_price,purchase,spec_num,sales,pviews,tag_kp_cash,tag_kp_multiple,is_cart,is_special,m_groups,create_time,update_time,label
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
TVJMUX5aIpxAy8Ufqm+e1XZT/7Ecuj0ADWd5RtXYHos=,100,0,广州市,广东,冰岛,2,7,895,0,3,148,K09718,1,1,#A6976F,373,GZ01000373,4,1,1,2,25,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0248,0.0248,0,1,30,1001,0,0,0,0,"local,GZ01",2021-09-08 14:42:38,2021-09-13 22:58:28,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
TVJMUX5aIpxAy8Ufqm+e1XZT/7Ecuj0ADWd5RtXYHos=,100,0,广州市,广东,冰岛,2,7,895,0,3,148,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
TVJMUX5aIpxAy8Ufqm+e1XZT/7Ecuj0ADWd5RtXYHos=,100,0,广州市,广东,冰岛,2,7,895,0,3,148,K10454,1,1,#A6976F,373,GZ01000373,4,1,1,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.1656,0.1656,0,0,9,700,0,0,0,0,"local,GZ01",2021-09-08 14:43:26,2021-09-08 15:16:39,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K10871,1,1,#A6976F,373,GZ01000373,4,1,1,2,411,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0479,0.0479,0,1,0,0,0,0,0,0,GZ01,2021-09-08 14:41:31,2021-09-13 21:17:43,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11153,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0542,0.0542,0,1,0,0,0,0,0,0,GZ01,2021-09-08 15:16:35,2021-09-08 15:51:19,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11153,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0542,0.0542,0,1,0,0,0,0,0,0,GZ01,2021-09-08 15:16:35,2021-09-08 15:51:19,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11153,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0542,0.0542,0,1,0,0,0,0,0,0,GZ01,2021-09-08 15:16:35,2021-09-08 15:51:19,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11153,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0542,0.0542,0,1,0,0,0,0,0,0,GZ01,2021-09-08 15:16:35,2021-09-08 15:51:19,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11153,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0542,0.0542,0,1,0,0,0,0,0,0,GZ01,2021-09-08 15:16:35,2021-09-08 15:51:19,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11153,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,0,0,1,0.0542,0.0542,0,1,0,0,0,0,0,0,GZ01,2021-09-08 15:16:35,2021-09-08 15:51:19,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11181,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0542,0.0542,0,1,1,269,0,0,0,0,"local,GZ01",2021-09-08 15:44:42,2021-09-08 15:49:45,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11181,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0542,0.0542,0,1,1,269,0,0,0,0,"local,GZ01",2021-09-08 15:44:42,2021-09-08 15:49:45,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11181,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0542,0.0542,0,1,1,269,0,0,0,0,"local,GZ01",2021-09-08 15:44:42,2021-09-08 15:49:45,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11184,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0331,0.0331,0,1,5,270,0,0,0,0,"local,GZ01",2021-09-08 15:44:30,2021-09-13 21:17:46,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11184,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0331,0.0331,0,1,5,270,0,0,0,0,"local,GZ01",2021-09-08 15:44:30,2021-09-13 21:17:46,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11184,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0331,0.0331,0,1,5,270,0,0,0,0,"local,GZ01",2021-09-08 15:44:30,2021-09-13 21:17:46,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11184,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0331,0.0331,0,1,5,270,0,0,0,0,"local,GZ01",2021-09-08 15:44:30,2021-09-13 21:17:46,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11184,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0331,0.0331,0,1,5,270,0,0,0,0,"local,GZ01",2021-09-08 15:44:30,2021-09-13 21:17:46,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11184,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0331,0.0331,0,1,5,270,0,0,0,0,"local,GZ01",2021-09-08 15:44:30,2021-09-13 21:17:46,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11184,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0331,0.0331,0,1,5,270,0,0,0,0,"local,GZ01",2021-09-08 15:44:30,2021-09-13 21:17:46,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11184,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0331,0.0331,0,1,5,270,0,0,0,0,"local,GZ01",2021-09-08 15:44:30,2021-09-13 21:17:46,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11184,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0331,0.0331,0,1,5,270,0,0,0,0,"local,GZ01",2021-09-08 15:44:30,2021-09-13 21:17:46,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K11184,1,1,#A6976F,373,GZ01000373,4,1,1,2,419,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0331,0.0331,0,1,5,270,0,0,0,0,"local,GZ01",2021-09-08 15:44:30,2021-09-13 21:17:46,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09710,1,1,#A6976F,373,GZ01000373,4,1,2,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0478,0.0478,0,0,17,1334,0,0,0,0,"local,GZ01",2021-09-08 14:42:49,2021-09-13 21:00:58,1
AgM4atiK6aoHMP6uj0nD84djxRPjUFEyH03Iv0Cypnc=,100,0,滨州市,山东,美国,1,7,895,7,3,16261,K09710,1,1,#A6976F,373,GZ01000373,4,1,2,2,0,2,1,0,0,0,0,SERVICE_AUTHENTIC,1,0,1,0.0478,0.0478,0,0,17,1334,0,0,0,0,"local,GZ01",2021-09-08 14:42:49,2021-09-13 21:00:58,1
